Año|Mes|CCAA|Producto|Volumen (miles de kg)|Valor (miles de €)|Precio medio kg|Penetración (%)|Consumo per capita|Gasto per capita||
2020|Enero|Castilla Leon|CEREZAS|9,43|57,95|6,14|1,65|0|0,03||
2020|Enero|Castilla Leon|UVAS|254,58|680,42|2,67|23,37|0,11|0,3||
2020|Enero|Castilla Leon|KIWI|779,27|2139,12|2,75|40,81|0,34|0,93||
2020|Enero|Castilla Leon|AGUACATE|281,38|1013,6|3,6|29,88|0,12|0,44||
2020|Enero|Castilla Leon|PIÑA|442,93|670,05|1,51|20,84|0,19|0,29||
2020|Enero|Castilla Leon|OTRAS FRUTAS FRESCAS|919,73|2174,09|2,36|45,41|0,4|0,95||
2020|Enero|Castilla Leon|POMELO|52,31|94,95|1,82|3,39|0,02|0,04||
2020|Enero|Castilla Leon|CHIRIMOYA|0|0|0|0|0|0||
2020|Enero|Castilla Leon|MANGO|145,94|416,91|2,86|11,87|0,06|0,18||
2020|Enero|Castilla Leon|FRUTAS IV GAMA|697,15|1061,68|1,52|25,56|0,3|0,46||
2020|Enero|Cataluña|T.FRUTAS FRESCAS|56064,45|94153,26|1,68|94,81|8,12|13,64||
2020|Enero|Cataluña|NARANJAS|14739,04|14541,78|0,99|57,53|2,14|2,11||
2020|Enero|Cataluña|MANDARINAS|9186,14|14486,39|1,58|71,5|1,33|2,1||
2020|Enero|Cataluña|LIMONES|1303,72|2258,33|1,73|35,02|0,19|0,33||
2020|Enero|Cataluña|PLATANOS|8623,25|14892,54|1,73|79,74|1,25|2,16||
2020|Enero|Cataluña|MANZANAS|7845,04|11197,04|1,43|69,2|1,14|1,62||
2020|Enero|Cataluña|PERAS|3319,49|5284,63|1,59|47,66|0,48|0,77||
2020|Enero|Cataluña|MELOCOTONES|51,41|53,95|1,05|1,52|0,01|0,01||
2020|Enero|Cataluña|NECTARINAS|108,56|162,83|1,5|2,27|0,02|0,02||
2020|Enero|Cataluña|ALBARICOQUES|28,81|40,63|1,41|0,68|0|0,01||
2020|Enero|Cataluña|FRESAS/FRESON|1312,33|5523,09|4,21|32,87|0,19|0,8||
2020|Enero|Cataluña|MELON|1397,55|2558,64|1,83|11,2|0,2|0,37||
2020|Enero|Cataluña|SANDIA|18,89|21,15|1,12|0,31|0|0||
2020|Enero|Cataluña|CIRUELAS|149,23|303,81|2,04|3,93|0,02|0,04||
2020|Enero|Cataluña|CEREZAS|17,12|110,75|6,47|0,78|0|0,02||
2020|Enero|Cataluña|UVAS|1111,75|3735,11|3,36|26,64|0,16|0,54||
2020|Enero|Cataluña|KIWI|1961,73|6159,75|3,14|39,41|0,28|0,89||
2020|Enero|Cataluña|AGUACATE|987,66|3539,19|3,58|30,85|0,14|0,51||
2020|Enero|Cataluña|PIÑA|1270,46|2571,99|2,02|22,8|0,18|0,37||
2020|Enero|Cataluña|OTRAS FRUTAS FRESCAS|2632,26|6711,66|2,55|43,08|0,38|0,97||
2020|Enero|Cataluña|POMELO|185,55|323,95|1,75|2,95|0,03|0,05||
2020|Enero|Cataluña|CHIRIMOYA|0|0|0|0|0|0||
2020|Enero|Cataluña|MANGO|514,8|1529,95|2,97|14,25|0,07|0,22||
2020|Enero|Cataluña|FRUTAS IV GAMA|1759,71|3638,79|2,07|26,13|0,25|0,53||
2020|Enero|Extremadura|T.FRUTAS FRESCAS|7144,49|10836,23|1,52|94,62|6,36|9,65||
2020|Enero|Extremadura|NARANJAS|2003,34|1983,34|0,99|58,29|1,78|1,77||
2020|Enero|Extremadura|MANDARINAS|921,48|1348,14|1,46|64,92|0,82|1,2||
2020|Enero|Extremadura|LIMONES|149,51|212,2|1,42|21,76|0,13|0,19||
2020|Enero|Extremadura|PLATANOS|1338,9|1931,85|1,44|82,16|1,19|1,72||
2020|Enero|Extremadura|MANZANAS|898,69|1265,01|1,41|68,69|0,8|1,13||
2020|Enero|Extremadura|PERAS|483,38|703,08|1,45|56,48|0,43|0,63||
2020|Enero|Extremadura|MELOCOTONES|0|0|0|0|0|0||
2020|Enero|Extremadura|NECTARINAS|11,43|15,49|1,36|3,17|0,01|0,01||
2020|Enero|Extremadura|ALBARICOQUES|0|0|0|0|0|0||
2020|Enero|Extremadura|FRESAS/FRESON|200,92|637,16|3,17|33,2|0,18|0,57||
2020|Enero|Extremadura|MELON|166,37|244,61|1,47|13,52|0,15|0,22||
2020|Enero|Extremadura|SANDIA|0|0|0|0|0|0||
2020|Enero|Extremadura|CIRUELAS|13,82|29,06|2,1|1,84|0,01|0,03||
2020|Enero|Extremadura|CEREZAS|14,73|75,11|5,1|4,39|0,01|0,07||
2020|Enero|Extremadura|UVAS|145,17|386,15|2,66|27,78|0,13|0,34||
2020|Enero|Extremadura|KIWI|270,41|749,62|2,77|46,19|0,24|0,67||
2020|Enero|Extremadura|AGUACATE|124,71|446,06|3,58|33,97|0,11|0,4||
2020|Enero|Extremadura|PIÑA|109,52|173,2|1,58|16,02|0,1|0,15||
2020|Enero|Extremadura|OTRAS FRUTAS FRESCAS|292,1|636,14|2,18|38,61|0,26|0,57||
2020|Enero|Extremadura|POMELO|19,46|27,91|1,43|3,55|0,02|0,02||
2020|Enero|Extremadura|CHIRIMOYA|0|0|0|0|0|0||
2020|Enero|Extremadura|MANGO|43,76|97,8|2,24|15,67|0,04|0,09||
2020|Enero|Extremadura|FRUTAS IV GAMA|359,86|551,67|1,53|19,06|0,32|0,49||
2020|Enero|Galicia|T.FRUTAS FRESCAS|19659,07|33728,9|1,72|95,75|7,57|12,98||
2020|Enero|Galicia|NARANJAS|5278,85|5233,01|0,99|62,89|2,03|2,01||
2020|Enero|Galicia|MANDARINAS|2679,55|4748,78|1,77|55,76|1,03|1,83||
2020|Enero|Galicia|LIMONES|579,63|796,08|1,37|31,03|0,22|0,31||
2020|Enero|Galicia|PLATANOS|3303,37|5678,19|1,72|82,22|1,27|2,19||
2020|Enero|Galicia|MANZANAS|2728,88|4275,02|1,57|61,97|1,05|1,65||
2020|Enero|Galicia|PERAS|1175,95|1760,34|1,5|47,77|0,45|0,68||
2020|Enero|Galicia|MELOCOTONES|3,69|18,76|5,08|1,06|0|0,01||
2020|Enero|Galicia|NECTARINAS|26,91|51,16|1,9|1,99|0,01|0,02||
2020|Enero|Galicia|ALBARICOQUES|0|0|0|0|0|0||
2020|Enero|Galicia|FRESAS/FRESON|532,45|2364,63|4,44|32,6|0,2|0,91||
2020|Enero|Galicia|MELON|237,93|344,82|1,45|6,4|0,09|0,13||
2020|Enero|Galicia|SANDIA|0|0|0|0|0|0||
2020|Enero|Galicia|CIRUELAS|37,71|57|1,51|5,16|0,01|0,02||
2020|Enero|Galicia|CEREZAS|9,65|44,07|4,57|1,94|0|0,02||
2020|Enero|Galicia|UVAS|470,1|1429,84|3,04|26,49|0,18|0,55||
2020|Enero|Galicia|KIWI|814,15|2149|2,64|39,05|0,31|0,83||
2020|Enero|Galicia|AGUACATE|325,76|1313,27|4,03|22,38|0,13|0,51||
2020|Enero|Galicia|PIÑA|529,65|958,57|1,81|17,99|0,2|0,37||
2020|Enero|Galicia|OTRAS FRUTAS FRESCAS|924,85|2506,34|2,71|39,9|0,36|0,96||
2020|Enero|Galicia|POMELO|52,31|83,89|1,6|5,13|0,02|0,03||
2020|Enero|Galicia|CHIRIMOYA|0|0|0|0|0|0||
2020|Enero|Galicia|MANGO|159,68|437,01|2,74|12,37|0,06|0,17||
2020|Enero|Galicia|FRUTAS IV GAMA|466,93|952,77|2,04|19,27|0,18|0,37||
2020|Enero|La Rioja|T.FRUTAS FRESCAS|1908,12|3030,78|1,59|98,38|6,2|9,85||
2020|Enero|La Rioja|NARANJAS|437,16|411,1|0,94|46,25|1,42|1,34||
2020|Enero|La Rioja|MANDARINAS|401,98|626,98|1,56|58,42|1,31|2,04||
2020|Enero|La Rioja|LIMONES|63,94|91,5|1,43|22,8|0,21|0,3||
2020|Enero|La Rioja|PLATANOS|369,19|658,3|1,78|85,64|1,2|2,14||
2020|Enero|La Rioja|MANZANAS|253,3|364,79|1,44|76|0,82|1,19||
2020|Enero|La Rioja|PERAS|78,17|118,21|1,51|51,9|0,25|0,38||
2020|Enero|La Rioja|MELOCOTONES|0|0|0|0|0|0||
2020|Enero|La Rioja|NECTARINAS|0|0|0|0|0|0||
2020|Enero|La Rioja|ALBARICOQUES|0|0|0|0|0|0||
2020|Enero|La Rioja|FRESAS/FRESON|39,05|150,77|3,86|24,19|0,13|0,49||
2020|Enero|La Rioja|MELON|16,57|31,33|1,89|4,76|0,05|0,1||
2020|Enero|La Rioja|SANDIA|6,17|9,2|1,49|1,26|0,02|0,03||
2020|Enero|La Rioja|CIRUELAS|5,23|8,75|1,67|5,68|0,02|0,03||
2020|Enero|La Rioja|CEREZAS|0|0|0|0|0|0||
2020|Enero|La Rioja|UVAS|11,8|33,37|2,83|10,1|0,04|0,11||
2020|Enero|La Rioja|KIWI|54,81|172,84|3,15|28,54|0,18|0,56||
2020|Enero|La Rioja|AGUACATE|13,82|64,14|4,64|17,12|0,04|0,21||
2020|Enero|La Rioja|PIÑA|56,58|98,75|1,75|29,95|0,18|0,32||
2020|Enero|La Rioja|OTRAS FRUTAS FRESCAS|100,36|190,76|1,9|61,22|0,33|0,62||
2020|Enero|La Rioja|POMELO|0|0|0|0|0|0||
2020|Enero|La Rioja|CHIRIMOYA|0|0|0|0|0|0||
2020|Enero|La Rioja|MANGO|7,12|19,77|2,78|10,51|0,02|0,06||
2020|Enero|La Rioja|FRUTAS IV GAMA|37,51|70,06|1,87|20,45|0,12|0,23||
2020|Enero|Madrid|T.FRUTAS FRESCAS|46546,4|74040,44|1,59|95,77|7,65|12,17||
2020|Enero|Madrid|NARANJAS|11984,38|11134,69|0,93|58,92|1,97|1,83||
2020|Enero|Madrid|MANDARINAS|6903,94|10401,99|1,51|66,99|1,13|1,71||
2020|Enero|Madrid|LIMONES|1217,54|1939,47|1,59|41,21|0,2|0,32||
2020|Enero|Madrid|PLATANOS|6821,36|11391,88|1,67|80,02|1,12|1,87||
2020|Enero|Madrid|MANZANAS|6623,85|9573,94|1,45|72,64|1,09|1,57||
2020|Enero|Madrid|PERAS|2783,32|4273,91|1,54|55,77|0,46|0,7||
2020|Enero|Madrid|MELOCOTONES|21,37|25,6|1,2|0,49|0|0||
2020|Enero|Madrid|NECTARINAS|30,76|49,86|1,62|0,84|0,01|0,01||
2020|Enero|Madrid|ALBARICOQUES|28,37|40,55|1,43|0,76|0|0,01||
2020|Enero|Madrid|FRESAS/FRESON|1060,21|3271,92|3,09|28,65|0,17|0,54||
2020|Enero|Madrid|MELON|942,12|1528,84|1,62|11,24|0,15|0,25||
2020|Enero|Madrid|SANDIA|0|0|0|0|0|0||
2020|Enero|Madrid|CIRUELAS|192,42|339,46|1,76|6,55|0,03|0,06||
2020|Enero|Madrid|CEREZAS|31,21|284,98|9,13|1,65|0,01|0,05||
2020|Enero|Madrid|UVAS|1127,22|2853,66|2,53|29,24|0,19|0,47||
2020|Enero|Madrid|KIWI|1826,52|5059,05|2,77|40,94|0,3|0,83||
2020|Enero|Madrid|AGUACATE|788,09|2735,9|3,47|33,78|0,13|0,45||
2020|Enero|Madrid|PIÑA|1326,87|2285,72|1,72|21,99|0,22|0,38||
2020|Enero|Madrid|OTRAS FRUTAS FRESCAS|2836,85|6849,04|2,41|46,13|0,47|1,13||
2020|Enero|Madrid|POMELO|75,75|152,05|2,01|2,93|0,01|0,02||
2020|Enero|Madrid|CHIRIMOYA|2,57|17,74|6,89|0,19|0|0||
2020|Enero|Madrid|MANGO|499,11|1233,36|2,47|14,73|0,08|0,2||
2020|Enero|Madrid|FRUTAS IV GAMA|1612,77|2975,45|1,84|25,88|0,27|0,49||
2020|Enero|Murcia|T.FRUTAS FRESCAS|8998,74|14339,89|1,59|96,61|6,49|10,34||
2020|Enero|Murcia|NARANJAS|2361,06|2393,68|1,01|49,99|1,7|1,73||
2020|Enero|Murcia|MANDARINAS|874,57|1457,33|1,67|51,62|0,63|1,05||
2020|Enero|Murcia|LIMONES|628,33|709,42|1,13|27,16|0,45|0,51||
2020|Enero|Murcia|PLATANOS|1542,14|2417,33|1,57|84,59|1,11|1,74||
2020|Enero|Murcia|MANZANAS|1307,83|1933,67|1,48|72,4|0,94|1,39||
2020|Enero|Murcia|PERAS|621,5|974,7|1,57|49,85|0,45|0,7||
2020|Enero|Murcia|MELOCOTONES|2,07|3,2|1,55|0,4|0|0||
2020|Enero|Murcia|NECTARINAS|5,12|10,16|1,99|2,35|0|0,01||
2020|Enero|Murcia|ALBARICOQUES|0|0|0|0|0|0||
2020|Enero|Murcia|FRESAS/FRESON|318,56|1244,83|3,91|27,05|0,23|0,9||
2020|Enero|Murcia|MELON|174,48|303,61|1,74|12,79|0,13|0,22||
2020|Enero|Murcia|SANDIA|0|0|0|0|0|0||
2020|Enero|Murcia|CIRUELAS|26,26|30,74|1,17|4,11|0,02|0,02||
2020|Enero|Murcia|CEREZAS|0,4|8,05|20|0,55|0|0,01||
2020|Enero|Murcia|UVAS|135,12|443,55|3,28|29,6|0,1|0,32||
2020|Enero|Murcia|KIWI|262,88|778,13|2,96|35,34|0,19|0,56||
2020|Enero|Murcia|AGUACATE|141,2|463,74|3,28|31,27|0,1|0,33||
2020|Enero|Murcia|PIÑA|190,82|359,78|1,89|19,01|0,14|0,26||
2020|Enero|Murcia|OTRAS FRUTAS FRESCAS|406,4|807,96|1,99|36,33|0,29|0,58||
2020|Enero|Murcia|POMELO|9,1|16,27|1,79|1,11|0,01|0,01||
2020|Enero|Murcia|CHIRIMOYA|0|0|0|0|0|0||
2020|Enero|Murcia|MANGO|38,38|94,52|2,46|10,57|0,03|0,07||
2020|Enero|Murcia|FRUTAS IV GAMA|259,81|547,92|2,11|34,26|0,19|0,39||
2020|Enero|Navarra|T.FRUTAS FRESCAS|4768,71|7908,68|1,66|97,73|8,3|13,77||
2020|Enero|Navarra|NARANJAS|1362,55|1387,13|1,02|67,14|2,37|2,42||
2020|Enero|Navarra|MANDARINAS|762,03|1181,91|1,55|73,17|1,33|2,06||
2020|Enero|Navarra|LIMONES|167,94|250,58|1,49|35,93|0,29|0,44||
2020|Enero|Navarra|PLATANOS|689,11|1247,06|1,81|79,23|1,2|2,17||
2020|Enero|Navarra|MANZANAS|693,91|998,76|1,44|71,84|1,21|1,74||
2020|Enero|Navarra|PERAS|175,94|261,86|1,49|36,16|0,31|0,46||
2020|Enero|Navarra|MELOCOTONES|0|0|0|0|0|0||
2020|Enero|Navarra|NECTARINAS|0|0|0|0|0|0||
2020|Enero|Navarra|ALBARICOQUES|0|0|0|0|0|0||
2020|Enero|Navarra|FRESAS/FRESON|116,76|445,24|3,81|23,84|0,2|0,78||
2020|Enero|Navarra|MELON|93,23|135,57|1,45|5,97|0,16|0,24||
2020|Enero|Navarra|SANDIA|0|0|0|0|0|0||
2020|Enero|Navarra|CIRUELAS|0|0|0|0|0|0||
2020|Enero|Navarra|CEREZAS|2,38|8,55|3,59|2,35|0|0,01||
2020|Enero|Navarra|UVAS|70,31|183,33|2,61|18,38|0,12|0,32||
2020|Enero|Navarra|KIWI|220,78|679,02|3,08|55,03|0,38|1,18||
2020|Enero|Navarra|AGUACATE|64,03|290,75|4,54|23,75|0,11|0,51||
2020|Enero|Navarra|PIÑA|188,55|435,58|2,31|42,7|0,33|0,76||
2020|Enero|Navarra|OTRAS FRUTAS FRESCAS|161,18|403,33|2,5|50,08|0,28|0,7||
2020|Enero|Navarra|POMELO|3,75|6,03|1,61|1,72|0,01|0,01||
2020|Enero|Navarra|CHIRIMOYA|0|0|0|0|0|0||
2020|Enero|Navarra|MANGO|24,39|79,89|3,28|11,43|0,04|0,14||
2020|Enero|Navarra|FRUTAS IV GAMA|149,75|341,98|2,28|30,77|0,26|0,6||
2020|Enero|Pais Vasco|T.FRUTAS FRESCAS|17750,16|30064,08|1,69|97,7|8,75|14,83||
2020|Enero|Pais Vasco|NARANJAS|5320,6|5665,37|1,06|64,25|2,62|2,79||
2020|Enero|Pais Vasco|MANDARINAS|2279,12|3771,62|1,65|70,57|1,12|1,86||
2020|Enero|Pais Vasco|LIMONES|398,08|683,7|1,72|45,6|0,2|0,34||
2020|Enero|Pais Vasco|PLATANOS|2554,99|4688,69|1,84|81,85|1,26|2,31||
2020|Enero|Pais Vasco|MANZANAS|2375,93|3666,26|1,54|68,72|1,17|1,81||
2020|Enero|Pais Vasco|PERAS|1155,19|1806,28|1,56|48,1|0,57|0,89||
2020|Enero|Pais Vasco|MELOCOTONES|0|0|0|0|0|0||
2020|Enero|Pais Vasco|NECTARINAS|31,02|23,14|0,75|0,43|0,02|0,01||
2020|Enero|Pais Vasco|ALBARICOQUES|3,7|5,71|1,54|0,83|0|0||
2020|Enero|Pais Vasco|FRESAS/FRESON|537,89|1949,69|3,62|39,1|0,27|0,96||
2020|Enero|Pais Vasco|MELON|282,5|598,45|2,12|10,78|0,14|0,3||
2020|Enero|Pais Vasco|SANDIA|0|0|0|0|0|0||
2020|Enero|Pais Vasco|CIRUELAS|26,96|42,86|1,59|2,56|0,01|0,02||
2020|Enero|Pais Vasco|CEREZAS|4,03|10,63|2,64|0,68|0|0,01||
2020|Enero|Pais Vasco|UVAS|315,32|783,29|2,48|25,97|0,16|0,39||
2020|Enero|Pais Vasco|KIWI|834,79|2601,3|3,12|50,03|0,41|1,28||
2020|Enero|Pais Vasco|AGUACATE|297,49|896,76|3,01|27,47|0,15|0,44||
2020|Enero|Pais Vasco|PIÑA|390,8|776,49|1,99|17,65|0,19|0,38||
2020|Enero|Pais Vasco|OTRAS FRUTAS FRESCAS|941,76|2093,86|2,22|46,07|0,46|1,03||
2020|Enero|Pais Vasco|POMELO|188,71|376,05|1,99|5,27|0,09|0,19||
2020|Enero|Pais Vasco|CHIRIMOYA|0|0|0|0|0|0||
2020|Enero|Pais Vasco|MANGO|108,34|361,42|3,34|12,26|0,05|0,18||
2020|Enero|Pais Vasco|FRUTAS IV GAMA|645,4|1159,37|1,8|22,08|0,32|0,57||
2020|Enero|Valencia|T.FRUTAS FRESCAS|27809,36|44910,97|1,61|95,32|5,97|9,64||
2020|Enero|Valencia|NARANJAS|5887,2|5328,66|0,91|43,18|1,26|1,14||
2020|Enero|Valencia|MANDARINAS|3221,62|4426,53|1,37|50|0,69|0,95||
2020|Enero|Valencia|LIMONES|802,19|1168,18|1,46|27,84|0,17|0,25||
2020|Enero|Valencia|PLATANOS|5142,38|8266,35|1,61|80,71|1,1|1,77||
2020|Enero|Valencia|MANZANAS|4101,2|5868,54|1,43|65,35|0,88|1,26||
2020|Enero|Valencia|PERAS|1911,57|2861,96|1,5|44,62|0,41|0,61||
2020|Enero|Valencia|MELOCOTONES|25,06|46,53|1,86|1,38|0,01|0,01||
2020|Enero|Valencia|NECTARINAS|55,41|87,43|1,58|1,17|0,01|0,02||
2020|Enero|Valencia|ALBARICOQUES|27,86|31,35|1,13|1,27|0,01|0,01||
2020|Enero|Valencia|FRESAS/FRESON|708,26|2620,38|3,7|28,61|0,15|0,56||
2020|Enero|Valencia|MELON|647,52|1133,18|1,75|8,96|0,14|0,24||
2020|Enero|Valencia|SANDIA|0|0|0|0|0|0||
2020|Enero|Valencia|CIRUELAS|146,18|262,56|1,8|7,52|0,03|0,06||
2020|Enero|Valencia|CEREZAS|37,64|297,53|7,9|0,96|0,01|0,06||
2020|Enero|Valencia|UVAS|540,83|1655,04|3,06|23,04|0,12|0,36||
2020|Enero|Valencia|KIWI|1217,79|3390,83|2,78|38,33|0,26|0,73||
2020|Enero|Valencia|AGUACATE|571,65|2008,58|3,51|31,47|0,12|0,43||
2020|Enero|Valencia|PIÑA|870,21|1354,52|1,56|20,32|0,19|0,29||
2020|Enero|Valencia|OTRAS FRUTAS FRESCAS|1894,8|4102,83|2,17|48,43|0,41|0,88||
2020|Enero|Valencia|POMELO|144,17|246,32|1,71|3,65|0,03|0,05||
2020|Enero|Valencia|CHIRIMOYA|0|0|0|0|0|0||
2020|Enero|Valencia|MANGO|181,89|445,37|2,45|10,36|0,04|0,1||
2020|Enero|Valencia|FRUTAS IV GAMA|1116,63|2017,79|1,81|25,27|0,24|0,43||
2020|Febrero|Total Nacional|TOTAL PATATAS|107378,9|103172,87|0,96|78,85|2,42|2,33||
2020|Febrero|Total Nacional|PATATAS FRESCAS|77091,23|69748,38|0,9|64,75|1,74|1,57||
2020|Febrero|Total Nacional|PATATAS CONGELADAS|3482,97|4581,69|1,32|10,11|0,08|0,1||
2020|Febrero|Total Nacional|PATATAS PROCESADAS|5360,94|28842,8|5,38|46,78|0,12|0,65||
2020|Febrero|Total Nacional|PATATAS FRITAS|4356,28|27297,32|6,27|44,84|0,1|0,62||
2020|Febrero|Total Nacional|T.HORTALIZAS FRESCAS|226022,12|430847,66|1,91|96,53|5,1|9,72||
2020|Febrero|Total Nacional|TOMATES|43416,49|76777,66|1,77|78,89|0,98|1,73||
2020|Febrero|Total Nacional|CEBOLLAS|26921,73|32968,26|1,22|64,92|0,61|0,74||
2020|Febrero|Total Nacional|AJOS|2615,42|11657,82|4,46|35,03|0,06|0,26||
2020|Febrero|Total Nacional|COLES|7565,24|9222,49|1,22|23,63|0,17|0,21||
2020|Febrero|Total Nacional|PEPINOS|4945,33|8391,52|1,7|27,17|0,11|0,19||
2020|Febrero|Total Nacional|JUDIAS VERDES|5739,58|19879,96|3,46|28,27|0,13|0,45||
2020|Febrero|Total Nacional|PIMIENTOS|16510,07|31181,69|1,89|63,21|0,37|0,7||
2020|Febrero|Total Nacional|CHAMPIÑONES+O.SETAS|5828,41|21791,99|3,74|41,4|0,13|0,49||
2020|Febrero|Total Nacional|LECHUGA/ESC./ENDIVIA|14925,74|42240,99|2,83|63,79|0,34|0,95||
2020|Febrero|Total Nacional|ESPARRAGOS|2059,7|5840,73|2,84|9,7|0,05|0,13||
2020|Febrero|Total Nacional|VERDURAS DE HOJA|7138,43|16171,26|2,27|28,44|0,16|0,36||
2020|Febrero|Total Nacional|BERENJENAS|5542,31|9182,07|1,66|28,93|0,13|0,21||
2020|Febrero|Total Nacional|ZANAHORIAS|13852,21|13263,72|0,96|55,74|0,31|0,3||
2020|Febrero|Total Nacional|CALABACINES|16528,34|25152,6|1,52|52,33|0,37|0,57||
2020|Febrero|Total Nacional|OTR.HORTALIZAS/VERD.|52433,13|107124,9|2,04|79,41|1,18|2,42||
2020|Febrero|Total Nacional|BROCOLI|6854,15|11251,14|1,64|24,72|0,15|0,25||
2020|Febrero|Total Nacional|ALCACHOFAS|12687,5|22350,4|1,76|32,33|0,29|0,5||
2020|Febrero|Total Nacional|APIO|1856,79|2821,45|1,52|12,15|0,04|0,06||
2020|Febrero|Total Nacional|COLIFLOR|3044,3|4458,65|1,46|11,98|0,07|0,1||
2020|Febrero|Total Nacional|VERD./HORT. IV GAMA|25383,33|69399,9|2,73|64,91|0,57|1,57||
2020|Febrero|Total Nacional|PUERRO|4370,07|11183,08|2,56|31,49|0,1|0,25||
2020|Febrero|Andalucia|TOTAL PATATAS|20944,89|19284,73|0,92|81,55|2,51|2,31||
2020|Febrero|Andalucia|PATATAS FRESCAS|14563,76|12368,04|0,85|65,09|1,75|1,48||
2020|Febrero|Andalucia|PATATAS CONGELADAS|735,84|913,58|1,24|12,69|0,09|0,11||
2020|Febrero|Andalucia|PATATAS PROCESADAS|1129,06|6003,1|5,32|52,54|0,14|0,72||
2020|Febrero|Andalucia|PATATAS FRITAS|963,52|5750,59|5,97|50,46|0,12|0,69||
2020|Febrero|Andalucia|T.HORTALIZAS FRESCAS|35909,61|65579,62|1,83|96,57|4,3|7,86||
2020|Febrero|Andalucia|TOMATES|8004,06|12221,03|1,53|77,81|0,96|1,47||
2020|Febrero|Andalucia|CEBOLLAS|4506,42|5102,97|1,13|63,05|0,54|0,61||
2020|Febrero|Andalucia|AJOS|546,94|2223,92|4,07|38,35|0,07|0,27||
2020|Febrero|Andalucia|COLES|819,24|1053,93|1,29|17,62|0,1|0,13||
2020|Febrero|Andalucia|PEPINOS|813,37|1411,02|1,73|28|0,1|0,17||
2020|Febrero|Andalucia|JUDIAS VERDES|684,79|2097,72|3,06|21,85|0,08|0,25||
2020|Febrero|Andalucia|PIMIENTOS|2600,7|4722,2|1,82|62,53|0,31|0,57||
2020|Febrero|Andalucia|CHAMPIÑONES+O.SETAS|925,93|3435,47|3,71|39,98|0,11|0,41||
2020|Febrero|Andalucia|LECHUGA/ESC./ENDIVIA|2599,01|7237,73|2,78|66,31|0,31|0,87||
2020|Febrero|Andalucia|ESPARRAGOS|343,4|1059,3|3,08|9,23|0,04|0,13||
2020|Febrero|Andalucia|VERDURAS DE HOJA|933,21|2078,27|2,23|24,48|0,11|0,25||
2020|Febrero|Andalucia|BERENJENAS|881,93|1479,85|1,68|30,67|0,11|0,18||
2020|Febrero|Andalucia|ZANAHORIAS|2193,3|2366,23|1,08|50,84|0,26|0,28||
2020|Febrero|Andalucia|CALABACINES|2436,01|3687,26|1,51|47,67|0,29|0,44||
2020|Febrero|Andalucia|OTR.HORTALIZAS/VERD.|7621,29|15402,73|2,02|74,43|0,91|1,85||
2020|Febrero|Andalucia|BROCOLI|1046,13|1696,25|1,62|21,55|0,13|0,2||
2020|Febrero|Andalucia|ALCACHOFAS|1564,46|2754,09|1,76|28,79|0,19|0,33||
2020|Febrero|Andalucia|APIO|324,8|499,66|1,54|13,91|0,04|0,06||
2020|Febrero|Andalucia|COLIFLOR|620,68|852,3|1,37|13,3|0,07|0,1||
2020|Febrero|Andalucia|VERD./HORT. IV GAMA|4288,79|10905,45|2,54|64,69|0,51|1,31||
2020|Febrero|Andalucia|PUERRO|559,25|1442,32|2,58|25,97|0,07|0,17||
2020|Febrero|Aragon|TOTAL PATATAS|2410,9|2291,49|0,95|73,19|1,92|1,82||
2020|Febrero|Aragon|PATATAS FRESCAS|1894,17|1652,71|0,87|58,09|1,51|1,31||
2020|Febrero|Aragon|PATATAS CONGELADAS|64,1|78,91|1,23|7,67|0,05|0,06||
2020|Febrero|Aragon|PATATAS PROCESADAS|90,52|559,87|6,18|37,42|0,07|0,44||
2020|Febrero|Aragon|PATATAS FRITAS|83,62|551,22|6,59|37,31|0,07|0,44||
2020|Febrero|Aragon|T.HORTALIZAS FRESCAS|8111,96|15456,25|1,91|97,32|6,45|12,28||
2020|Febrero|Aragon|TOMATES|1276,98|2284,26|1,79|83,4|1,01|1,81||
2020|Febrero|Aragon|CEBOLLAS|769,13|958,33|1,25|66,3|0,61|0,76||
2020|Febrero|Aragon|AJOS|75,57|375,09|4,96|36,23|0,06|0,3||
2020|Febrero|Aragon|COLES|312,77|401,39|1,28|23,13|0,25|0,32||
2020|Febrero|Aragon|PEPINOS|167,45|288,29|1,72|24,41|0,13|0,23||
2020|Febrero|Aragon|JUDIAS VERDES|327,22|1031,36|3,15|41,63|0,26|0,82||
2020|Febrero|Aragon|PIMIENTOS|478,2|823,78|1,72|59,82|0,38|0,65||
2020|Febrero|Aragon|CHAMPIÑONES+O.SETAS|169,7|637,69|3,76|46,61|0,13|0,51||
2020|Febrero|Aragon|LECHUGA/ESC./ENDIVIA|657,54|1717,18|2,61|72,41|0,52|1,36||
2020|Febrero|Aragon|ESPARRAGOS|33,31|152,83|4,59|8,71|0,03|0,12||
2020|Febrero|Aragon|VERDURAS DE HOJA|640,75|998,85|1,56|40,36|0,51|0,79||
2020|Febrero|Aragon|BERENJENAS|137,45|217,42|1,58|23,63|0,11|0,17||
2020|Febrero|Aragon|ZANAHORIAS|375,82|346,19|0,92|55,86|0,3|0,28||
2020|Febrero|Aragon|CALABACINES|483,63|746,47|1,54|56,85|0,38|0,59||
2020|Febrero|Aragon|OTR.HORTALIZAS/VERD.|2206,47|4477,13|2,03|87,1|1,75|3,56||
