INICIO|FIN|GRUPO|SECTOR|SUBSECTOR|PRODUCTO|TIPO|SUBTIPO|POSICION|CATEGORIA|FORMATO|PRECIO|UNIDAD
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|BERENJENA|RAYADA|SIN ESPECIFICAR|Agricultor|I||0,55|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|BERENJENA|RAYADA|SIN ESPECIFICAR|Agricultor|II||0,32|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|BERENJENA|RAYADA|SIN ESPECIFICAR|Subasta|||0,58|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|CALABACIN|||Mercas|||0,9|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|CALABACIN|NO DESIGNADO|SIN ESPECIFICAR|Agricultor|I||0,85|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|CALABACIN|NO DESIGNADO|SIN ESPECIFICAR|Agricultor|II||0,55|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|CALABACIN|VERDE|SIN ESPECIFICAR|Agricultor|I||0,43|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|CALABACIN|VERDE|SIN ESPECIFICAR|Agricultor|II||0,12|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|CALABACIN|VERDE|SIN ESPECIFICAR|Subasta|||0,37|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|JUDIA VERDE|||Mercas|||2,51|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|JUDIA VERDE|NO DESIGNADO|SIN ESPECIFICAR|Agricultor|I||2,4|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|JUDIA VERDE|NO DESIGNADO|SIN ESPECIFICAR|Agricultor|II||0,16|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|JUDIA VERDE|PLANA|SIN ESPECIFICAR|Agricultor|I||2,06|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|JUDIA VERDE|PLANA|SIN ESPECIFICAR|Agricultor|II||0,7|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|JUDIA VERDE|PLANA|SIN ESPECIFICAR|Subasta|||2,34|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|JUDIA VERDE|REDONDA|SIN ESPECIFICAR|Agricultor|I||3,28|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|JUDIA VERDE|REDONDA|SIN ESPECIFICAR|Agricultor|II||0,58|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|JUDIA VERDE|REDONDA|SIN ESPECIFICAR|Subasta|||3,63|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|MELON|||Mercas|||1,35|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|PEPINO|||Mercas|||0,87|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|PEPINO|CORTO O TIPO ESPAÑOL|SIN ESPECIFICAR|Agricultor|I||0,53|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|PEPINO|CORTO O TIPO ESPAÑOL|SIN ESPECIFICAR|Agricultor|II||0,09|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|PEPINO|CORTO O TIPO ESPAÑOL|SIN ESPECIFICAR|Subasta|||0,59|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|PEPINO|LARGO TIPO HOLANDÉS O ALMERÍA|SIN ESPECIFICAR|Agricultor|I||0,52|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|PEPINO|LARGO TIPO HOLANDÉS O ALMERÍA|SIN ESPECIFICAR|Agricultor|II||0,12|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|PEPINO|LARGO TIPO HOLANDÉS O ALMERÍA|SIN ESPECIFICAR|Subasta|||0,54|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|PEPINO|MEDIO LARGO O TIPO FRANCÉS|SIN ESPECIFICAR|Agricultor|I||0,54|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|PEPINO|MEDIO LARGO O TIPO FRANCÉS|SIN ESPECIFICAR|Agricultor|II||0,14|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|PEPINO|MEDIO LARGO O TIPO FRANCÉS|SIN ESPECIFICAR|Subasta|||0,6|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|PEPINO|NO DESIGNADO|SIN ESPECIFICAR|Agricultor|I||1,23|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|PEPINO|NO DESIGNADO|SIN ESPECIFICAR|Agricultor|II||0,74|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|||Mercas|||1,24|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|CALIFORNIA|AMARILLO|Agricultor|I||0,73|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|CALIFORNIA|AMARILLO|Agricultor|II||0,31|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|CALIFORNIA|AMARILLO|Subasta|||0,7|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|CALIFORNIA|NARANJA|Agricultor|I||0,85|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|CALIFORNIA|NARANJA|Agricultor|II||0,29|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|CALIFORNIA|ROJO|Agricultor|I||0,67|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|CALIFORNIA|ROJO|Agricultor|II||0,29|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|CALIFORNIA|ROJO|Subasta|||0,65|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|CALIFORNIA|SIN ESPECIFICAR|Agricultor|I||0,22|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|CALIFORNIA|SIN ESPECIFICAR|Agricultor|II||0,24|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|CALIFORNIA|SIN ESPECIFICAR|Subasta|||0,19|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|CALIFORNIA|VERDE|Agricultor|I||0,66|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|CALIFORNIA|VERDE|Agricultor|II||0,28|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|CALIFORNIA|VERDE|Subasta|||0,66|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|DULCE CÓNICO|SIN ESPECIFICAR|Agricultor|I||0,9|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|DULCE CÓNICO|SIN ESPECIFICAR|Agricultor|II||0,17|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|ITALIANO|SIN ESPECIFICAR|Agricultor|I||0,87|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|ITALIANO|SIN ESPECIFICAR|Agricultor|II||0,5|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|ITALIANO|SIN ESPECIFICAR|Subasta|||0,94|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|LAMUYO|ROJO|Agricultor|I||0,72|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|LAMUYO|ROJO|Agricultor|II||0,26|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|LAMUYO|ROJO|Subasta|||0,74|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|LAMUYO|SIN ESPECIFICAR|Agricultor|I||0,52|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|LAMUYO|SIN ESPECIFICAR|Agricultor|II||0,11|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|LAMUYO|SIN ESPECIFICAR|Subasta|||0,58|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|LAMUYO|VERDE|Agricultor|I||0,74|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|LAMUYO|VERDE|Agricultor|II||0,3|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|LAMUYO|VERDE|Subasta|||0,8|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|NO DESIGNADO|SIN ESPECIFICAR|Agricultor|I||1,7|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|NO DESIGNADO|SIN ESPECIFICAR|Agricultor|II||0,29|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|SNACK|SIN ESPECIFICAR|Agricultor|I||1,64|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|SNACK|SIN ESPECIFICAR|Agricultor|II||0,16|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|SANDIA|||Mercas|||0,77|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|||Mercas|||1,21|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|ASURCADO |SIN ESPECIFICAR|Agricultor|I||0,99|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|ASURCADO |SIN ESPECIFICAR|Agricultor|II||0,66|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|ASURCADO |SIN ESPECIFICAR|Subasta|||0,94|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|LARGA VIDA|SIN ESPECIFICAR|Agricultor|I||0,66|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|LARGA VIDA|SIN ESPECIFICAR|Agricultor|II||0,35|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|LARGA VIDA|SIN ESPECIFICAR|Subasta|||0,6|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|LISO|SIN ESPECIFICAR|Agricultor|I||0,52|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|LISO|SIN ESPECIFICAR|Agricultor|II||0,58|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|LISO|SIN ESPECIFICAR|Subasta|||0,65|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|NO DESIGNADO|SIN ESPECIFICAR|Agricultor|I||0,81|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|NO DESIGNADO|SIN ESPECIFICAR|Agricultor|II||0,45|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|PERA|SIN ESPECIFICAR|Agricultor|I||0,5|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|PERA|SIN ESPECIFICAR|Agricultor|II||0,22|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|PERA|SIN ESPECIFICAR|Subasta|||0,54|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|RAMA|SIN ESPECIFICAR|Agricultor|I||0,79|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|RAMA|SIN ESPECIFICAR|Agricultor|II||0,52|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|RAMA|SIN ESPECIFICAR|Subasta|||0,86|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|TIPO CHERRY|PERA SUELTO ROJO|Agricultor|I||1,04|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|TIPO CHERRY|PERA SUELTO ROJO|Agricultor|II||0,76|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|TIPO CHERRY|REDONDO RAMA ROJO|Agricultor|I||1,04|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|TIPO CHERRY|REDONDO RAMA ROJO|Agricultor|II||0,93|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|TIPO CHERRY|REDONDO SUELTO ROJO|Agricultor|I||1,04|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|TIPO CHERRY|REDONDO SUELTO ROJO|Agricultor|II||0,37|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|TIPO CHERRY|SIN ESPECIFICAR|Agricultor|I||1,36|Euros/kg
23/12/2019|29/12/2019|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|TIPO CHERRY|SIN ESPECIFICAR|Agricultor|II||1|Euros/kg
23/12/2019|29/12/2019|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|BERENJENA (ECO)|LARGA (ECO)|SIN ESPECIFICAR (ECO)|Agricultor|||0,59|Euros/kg
23/12/2019|29/12/2019|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|CALABACIN (ECO)|VERDE (ECO)|SIN ESPECIFICAR (ECO)|Agricultor|||1,19|Euros/kg
23/12/2019|29/12/2019|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|JUDIA VERDE (ECO)|PLANA (ECO)|SIN ESPECIFICAR (ECO)|Agricultor|||2,04|Euros/kg
23/12/2019|29/12/2019|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|PEPINO (ECO)|TIPO HOLANDÉS O ALMERÍA (ECO)|SIN ESPECIFICAR (ECO)|Agricultor|||0,99|Euros/kg
23/12/2019|29/12/2019|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|PIMIENTO (ECO)|CALIFORNIA (ECO)|AMARILLO (ECO)|Agricultor|||1,01|Euros/kg
23/12/2019|29/12/2019|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|PIMIENTO (ECO)|CALIFORNIA (ECO)|ROJO (ECO)|Agricultor|||1,01|Euros/kg
23/12/2019|29/12/2019|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|PIMIENTO (ECO)|CALIFORNIA (ECO)|VERDE (ECO)|Agricultor|||0,76|Euros/kg
23/12/2019|29/12/2019|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|PIMIENTO (ECO)|DULCE CÓNICO (ECO)|ROJO (ECO)|Agricultor|||1,36|Euros/kg
23/12/2019|29/12/2019|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|PIMIENTO (ECO)|DULCE CÓNICO (ECO)|SIN ESPECIFICAR (ECO)|Agricultor|||0,97|Euros/kg
23/12/2019|29/12/2019|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|TOMATE (ECO)|ASURCADO (ECO)|SIN ESPECIFICAR (ECO)|Agricultor|||0,83|Euros/kg
23/12/2019|29/12/2019|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|TOMATE (ECO)|PERA (ECO)|SIN ESPECIFICAR (ECO)|Agricultor|||0,5|Euros/kg
23/12/2019|29/12/2019|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|TOMATE (ECO)|RAMA (ECO)|SIN ESPECIFICAR (ECO)|Agricultor|||0,82|Euros/kg
23/12/2019|29/12/2019|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|TOMATE (ECO)|REDONDO (ECO)|SIN ESPECIFICAR (ECO)|Agricultor|||0,48|Euros/kg
23/12/2019|29/12/2019|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|TOMATE (ECO)|TIPO CHERRY (ECO)|PERA SUELTO ROJO (ECO)|Agricultor|||1,51|Euros/kg
23/12/2019|29/12/2019|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|TOMATE (ECO)|TIPO CHERRY (ECO)|REDONDO RAMA ROJO (ECO)|Agricultor|||1,74|Euros/kg
23/12/2019|29/12/2019|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|TOMATE (ECO)|TIPO CHERRY (ECO)|REDONDO SUELTO ROJO (ECO)|Agricultor|||1,16|Euros/kg
30/12/2019|05/01/2020|Agrícola|Frutales|Citricos|LIMON|||Mercas|||0,87|Euros/kg
30/12/2019|05/01/2020|Agrícola|Frutales|Citricos|MANDARINA|||Mercas|||0,97|Euros/kg
30/12/2019|05/01/2020|Agrícola|Frutales|Citricos|NARANJA|||Mercas|||0,7|Euros/kg
30/12/2019|05/01/2020|Agrícola|Frutales|Citricos|POMELO|||Mercas|||0,99|Euros/kg
30/12/2019|05/01/2020|Agrícola|Frutales|Frutales no cítricos|AGUACATE|||Mercas|||3,27|Euros/kg
30/12/2019|05/01/2020|Agrícola|Frutales|Frutales no cítricos|AGUACATE|NO DESIGNADO|BACON|Agricultor|I||1,18|Euros/kg
30/12/2019|05/01/2020|Agrícola|Frutales|Frutales no cítricos|AGUACATE|NO DESIGNADO|BACON|Agricultor|II||0,36|Euros/kg
30/12/2019|05/01/2020|Agrícola|Frutales|Frutales no cítricos|AGUACATE|NO DESIGNADO|BACON|Agricultor|SIN ESPECIFICAR||1,18|Euros/kg
30/12/2019|05/01/2020|Agrícola|Frutales|Frutales no cítricos|AGUACATE|NO DESIGNADO|FUERTE|Agricultor|I||1,74|Euros/kg
30/12/2019|05/01/2020|Agrícola|Frutales|Frutales no cítricos|AGUACATE|NO DESIGNADO|FUERTE|Agricultor|II||0,58|Euros/kg
30/12/2019|05/01/2020|Agrícola|Frutales|Frutales no cítricos|AGUACATE|NO DESIGNADO|FUERTE|Agricultor|SIN ESPECIFICAR||1,53|Euros/kg
30/12/2019|05/01/2020|Agrícola|Frutales|Frutales no cítricos|AGUACATE|NO DESIGNADO|HASS|Agricultor|I||2,69|Euros/kg
30/12/2019|05/01/2020|Agrícola|Frutales|Frutales no cítricos|AGUACATE|NO DESIGNADO|HASS|Agricultor|II||1,21|Euros/kg
30/12/2019|05/01/2020|Agrícola|Frutales|Frutales no cítricos|AGUACATE|NO DESIGNADO|HASS|Agricultor|SIN ESPECIFICAR||1,87|Euros/kg
30/12/2019|05/01/2020|Agrícola|Frutales|Frutales no cítricos|AGUACATE|NO DESIGNADO|SIN ESPECIFICAR|Agricultor|I||2|Euros/kg
30/12/2019|05/01/2020|Agrícola|Frutales|Frutales no cítricos|AGUACATE|NO DESIGNADO|SIN ESPECIFICAR|Agricultor|II||0,44|Euros/kg
30/12/2019|05/01/2020|Agrícola|Frutales|Frutales no cítricos|AGUACATE|NO DESIGNADO|SIN ESPECIFICAR|Agricultor|SIN ESPECIFICAR||1,45|Euros/kg
30/12/2019|05/01/2020|Agrícola|Frutales|Frutales no cítricos|CHIRIMOYA|||Mercas|||2,38|Euros/kg
30/12/2019|05/01/2020|Agrícola|Frutales|Frutales no cítricos|CHIRIMOYA|NO DESIGNADO|FINO DE JETE|Agricultor|EXTRA||2,22|Euros/kg
30/12/2019|05/01/2020|Agrícola|Frutales|Frutales no cítricos|CHIRIMOYA|NO DESIGNADO|FINO DE JETE|Agricultor|I||1,68|Euros/kg
30/12/2019|05/01/2020|Agrícola|Frutales|Frutales no cítricos|CHIRIMOYA|NO DESIGNADO|FINO DE JETE|Agricultor|II||0,64|Euros/kg
30/12/2019|05/01/2020|Agrícola|Frutales|Frutales no cítricos|CHIRIMOYA|NO DESIGNADO|FINO DE JETE|Agricultor|SIN ESPECIFICAR||1,75|Euros/kg
30/12/2019|05/01/2020|Agrícola|Frutales|Frutales no cítricos|MANGO|||Mercas|||2,3|Euros/kg
30/12/2019|05/01/2020|Agrícola|Hortalizas|Frutos rojos|ARANDANO|||Agricultor|I|Sin especificar|6,5|Euros/kg
30/12/2019|05/01/2020|Agrícola|Hortalizas|Frutos rojos|FRAMBUESA|||Agricultor|I|Sin especificar|5,53|Euros/kg
30/12/2019|05/01/2020|Agrícola|Hortalizas|Frutos rojos|FRESÓN|||Agricultor|I|Especialidades|4,09|Euros/kg
30/12/2019|05/01/2020|Agrícola|Hortalizas|Frutos rojos|FRESÓN|||Agricultor|I|Estándar|2,46|Euros/kg
30/12/2019|05/01/2020|Agrícola|Hortalizas|Frutos rojos|FRESÓN|||Mercas|||3,46|Euros/kg
30/12/2019|05/01/2020|Agrícola|Hortalizas|Hortícolas al aire libre|AJO|||Mercas|||2,43|Euros/kg
30/12/2019|05/01/2020|Agrícola|Hortalizas|Hortícolas al aire libre|CEBOLLA|||Mercas|||0,41|Euros/kg
30/12/2019|05/01/2020|Agrícola|Hortalizas|Hortícolas al aire libre|ESPARRAGO|||Mercas|||6,41|Euros/kg
30/12/2019|05/01/2020|Agrícola|Hortalizas|Hortícolas al aire libre|LECHUGA|||Mercas|||1,03|Euros/kg
30/12/2019|05/01/2020|Agrícola|Hortalizas|Hortícolas al aire libre|ZANAHORIA|||Mercas|||0,98|Euros/kg
30/12/2019|05/01/2020|Agrícola|Hortalizas|Hortícolas al aire libre|ZANAHORIA|NANTESA||Agricultor|I (MANOJO)||0,31|Euros/kg
30/12/2019|05/01/2020|Agrícola|Hortalizas|Hortícolas protegidos|BERENJENA|||Mercas|||0,79|Euros/kg
30/12/2019|05/01/2020|Agrícola|Hortalizas|Hortícolas protegidos|BERENJENA|LARGA|SIN ESPECIFICAR|Agricultor|I||0,44|Euros/kg
30/12/2019|05/01/2020|Agrícola|Hortalizas|Hortícolas protegidos|BERENJENA|LARGA|SIN ESPECIFICAR|Agricultor|II||0,19|Euros/kg
30/12/2019|05/01/2020|Agrícola|Hortalizas|Hortícolas protegidos|BERENJENA|LARGA|SIN ESPECIFICAR|Subasta|||0,47|Euros/kg
30/12/2019|05/01/2020|Agrícola|Hortalizas|Hortícolas protegidos|BERENJENA|NO DESIGNADO|SIN ESPECIFICAR|Agricultor|I||1,92|Euros/kg
30/12/2019|05/01/2020|Agrícola|Hortalizas|Hortícolas protegidos|BERENJENA|NO DESIGNADO|SIN ESPECIFICAR|Agricultor|II||0,12|Euros/kg
30/12/2019|05/01/2020|Agrícola|Hortalizas|Hortícolas protegidos|BERENJENA|RAYADA|SIN ESPECIFICAR|Agricultor|I||0,56|Euros/kg
30/12/2019|05/01/2020|Agrícola|Hortalizas|Hortícolas protegidos|BERENJENA|RAYADA|SIN ESPECIFICAR|Agricultor|II||0,37|Euros/kg
30/12/2019|05/01/2020|Agrícola|Hortalizas|Hortícolas protegidos|BERENJENA|RAYADA|SIN ESPECIFICAR|Subasta|||0,6|Euros/kg
30/12/2019|05/01/2020|Agrícola|Hortalizas|Hortícolas protegidos|CALABACIN|||Mercas|||1,11|Euros/kg
30/12/2019|05/01/2020|Agrícola|Hortalizas|Hortícolas protegidos|CALABACIN|NO DESIGNADO|SIN ESPECIFICAR|Agricultor|I||0,81|Euros/kg
30/12/2019|05/01/2020|Agrícola|Hortalizas|Hortícolas protegidos|CALABACIN|NO DESIGNADO|SIN ESPECIFICAR|Agricultor|II||0,29|Euros/kg
30/12/2019|05/01/2020|Agrícola|Hortalizas|Hortícolas protegidos|CALABACIN|VERDE|SIN ESPECIFICAR|Agricultor|I||0,62|Euros/kg
30/12/2019|05/01/2020|Agrícola|Hortalizas|Hortícolas protegidos|CALABACIN|VERDE|SIN ESPECIFICAR|Agricultor|II||0,3|Euros/kg
30/12/2019|05/01/2020|Agrícola|Hortalizas|Hortícolas protegidos|CALABACIN|VERDE|SIN ESPECIFICAR|Subasta|||0,66|Euros/kg
30/12/2019|05/01/2020|Agrícola|Hortalizas|Hortícolas protegidos|JUDIA VERDE|||Mercas|||3,14|Euros/kg
30/12/2019|05/01/2020|Agrícola|Hortalizas|Hortícolas protegidos|JUDIA VERDE|NO DESIGNADO|SIN ESPECIFICAR|Agricultor|I||2,28|Euros/kg
30/12/2019|05/01/2020|Agrícola|Hortalizas|Hortícolas protegidos|JUDIA VERDE|NO DESIGNADO|SIN ESPECIFICAR|Agricultor|II||0,16|Euros/kg
30/12/2019|05/01/2020|Agrícola|Hortalizas|Hortícolas protegidos|JUDIA VERDE|PLANA|SIN ESPECIFICAR|Agricultor|I||2,14|Euros/kg
30/12/2019|05/01/2020|Agrícola|Hortalizas|Hortícolas protegidos|JUDIA VERDE|PLANA|SIN ESPECIFICAR|Agricultor|II||0,76|Euros/kg
30/12/2019|05/01/2020|Agrícola|Hortalizas|Hortícolas protegidos|JUDIA VERDE|PLANA|SIN ESPECIFICAR|Subasta|||2,42|Euros/kg
30/12/2019|05/01/2020|Agrícola|Hortalizas|Hortícolas protegidos|JUDIA VERDE|REDONDA|SIN ESPECIFICAR|Agricultor|I||4,07|Euros/kg
30/12/2019|05/01/2020|Agrícola|Hortalizas|Hortícolas protegidos|JUDIA VERDE|REDONDA|SIN ESPECIFICAR|Agricultor|II||0,59|Euros/kg
30/12/2019|05/01/2020|Agrícola|Hortalizas|Hortícolas protegidos|JUDIA VERDE|REDONDA|SIN ESPECIFICAR|Subasta|||4,54|Euros/kg
30/12/2019|05/01/2020|Agrícola|Hortalizas|Hortícolas protegidos|MELON|||Mercas|||1,21|Euros/kg
30/12/2019|05/01/2020|Agrícola|Hortalizas|Hortícolas protegidos|PEPINO|||Mercas|||0,89|Euros/kg
