,inicio,fin,sector,subsector,producto,tipo,precio_euro_kg
15191,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Berenjena,Larga,0.48
15194,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Berenjena,Rayada,0.82
15195,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Berenjena,Rayada,0.19
15196,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Berenjena,Rayada,0.91
15200,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Calabacin,Verde,1.08
15201,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Calabacin,Verde,0.5
15202,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Calabacin,Verde,1.2
15206,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Judia_Verde,Plana,2.24
15207,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Judia_Verde,Plana,0.63
15208,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Judia_Verde,Plana,2.48
15209,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Judia_Verde,Redonda,2.36
15210,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Judia_Verde,Redonda,0.22
15211,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Judia_Verde,Redonda,2.69
15214,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Pepino,Corto O Tipo Español,0.15
15215,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Pepino,Corto O Tipo Español,0.05
15216,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Pepino,Corto O Tipo Español,0.16
15217,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Pepino,Largo Tipo Holandés O Almería,0.22
15218,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Pepino,Largo Tipo Holandés O Almería,0.28
15219,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Pepino,Largo Tipo Holandés O Almería,0.17
15220,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Pepino,Medio Largo O Tipo Francés,0.15
15221,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Pepino,Medio Largo O Tipo Francés,0.05
15222,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Pepino,Medio Largo O Tipo Francés,0.16
15226,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Pimiento,California,0.92
15227,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Pimiento,California,0.28
15228,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Pimiento,California,0.97
15229,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Pimiento,California,0.96
15230,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Pimiento,California,0.23
15231,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Pimiento,California,0.85
15232,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Pimiento,California,0.29
15233,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Pimiento,California,0.83
15234,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Pimiento,California,0.24
15235,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Pimiento,California,0.29
15236,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Pimiento,California,0.25
15237,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Pimiento,California,0.78
15238,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Pimiento,California,0.25
15239,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Pimiento,California,0.8
15240,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Pimiento,Dulce Cónico,1.48
15241,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Pimiento,Dulce Cónico,0.34
15242,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Pimiento,Italiano,1.63
15243,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Pimiento,Italiano,0.87
15244,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Pimiento,Italiano,1.62
15245,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Pimiento,Lamuyo,1.02
15246,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Pimiento,Lamuyo,0.27
15247,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Pimiento,Lamuyo,1.09
15248,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Pimiento,Lamuyo,0.98
15249,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Pimiento,Lamuyo,0.2
15250,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Pimiento,Lamuyo,1.15
15251,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Pimiento,Lamuyo,1.11
15252,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Pimiento,Lamuyo,0.32
15253,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Pimiento,Lamuyo,1.11
15256,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Pimiento,Snack,1.95
15257,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Pimiento,Snack,0.21
15260,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Tomate,Asurcado ,1.33
15261,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Tomate,Asurcado ,0.6
15262,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Tomate,Asurcado ,1.02
15263,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Tomate,Larga Vida,0.45
15264,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Tomate,Larga Vida,0.22
15265,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Tomate,Larga Vida,0.4
15266,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Tomate,Liso,0.56
15267,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Tomate,Liso,0.63
15268,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Tomate,Liso,0.67
15271,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Tomate,Pera,0.72
15272,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Tomate,Pera,0.51
15273,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Tomate,Pera,0.76
15274,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Tomate,Rama,0.63
15275,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Tomate,Rama,0.33
15276,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Tomate,Rama,0.61
15277,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Tomate,Tipo Cherry,1.34
15278,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Tomate,Tipo Cherry,0.74
15279,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Tomate,Tipo Cherry,1.21
15280,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Tomate,Tipo Cherry,0.36
15281,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Tomate,Tipo Cherry,1.22
15282,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Tomate,Tipo Cherry,0.09
15283,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Tomate,Tipo Cherry,1.67
15284,2020-03-23,2020-03-29,Hortalizas,Hortícolas protegidos,Tomate,Tipo Cherry,1.04
15285,2020-03-23,2020-03-29,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Berenjena_Eco,Larga (Eco),1.05
15286,2020-03-23,2020-03-29,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Calabacin_Eco,Verde (Eco),1.2
15287,2020-03-23,2020-03-29,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Judia_Verde_Eco,Plana (Eco),2.37
15288,2020-03-23,2020-03-29,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Pepino_Eco,Tipo Holandés O Almería (Eco),0.99
15289,2020-03-23,2020-03-29,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Pimiento_Eco,California (Eco),1.59
15290,2020-03-23,2020-03-29,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Pimiento_Eco,California (Eco),1.58
15291,2020-03-23,2020-03-29,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Pimiento_Eco,California (Eco),1.36
15292,2020-03-23,2020-03-29,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Pimiento_Eco,Dulce Cónico (Eco),2.18
15293,2020-03-23,2020-03-29,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Pimiento_Eco,Dulce Cónico (Eco),1.52
15294,2020-03-23,2020-03-29,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Tomate_Eco,Asurcado (Eco),1.07
15295,2020-03-23,2020-03-29,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Tomate_Eco,Pera (Eco),1.11
15296,2020-03-23,2020-03-29,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Tomate_Eco,Rama (Eco),1.27
15297,2020-03-23,2020-03-29,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Tomate_Eco,Redondo (Eco),0.49
15298,2020-03-23,2020-03-29,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Tomate_Eco,Tipo Cherry (Eco),2.15
15299,2020-03-23,2020-03-29,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Tomate_Eco,Tipo Cherry (Eco),1.84
15300,2020-03-23,2020-03-29,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Tomate_Eco,Tipo Cherry (Eco),1.44
15325,2020-03-30,2020-05-04,Hortalizas,Hortícolas al aire libre,Esparrago,Verde,1.75
15328,2020-03-30,2020-05-04,Hortalizas,Hortícolas al aire libre,Zanahoria,Nantesa,0.39
15330,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Berenjena,Larga,0.45
15331,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Berenjena,Larga,0.08
15332,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Berenjena,Larga,0.45
15335,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Berenjena,Rayada,0.93
15336,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Berenjena,Rayada,0.2
15337,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Berenjena,Rayada,1.05
15341,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Calabacin,Verde,1.13
15342,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Calabacin,Verde,0.55
15343,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Calabacin,Verde,1.19
15347,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Judia_Verde,Plana,2.08
15348,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Judia_Verde,Plana,0.62
15349,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Judia_Verde,Plana,2.26
15350,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Judia_Verde,Redonda,2.64
15351,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Judia_Verde,Redonda,0.23
15352,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Judia_Verde,Redonda,2.99
15355,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Pepino,Corto O Tipo Español,0.29
15356,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Pepino,Corto O Tipo Español,0.16
15357,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Pepino,Corto O Tipo Español,0.32
15358,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Pepino,Largo Tipo Holandés O Almería,0.24
15359,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Pepino,Largo Tipo Holandés O Almería,0.35
15360,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Pepino,Largo Tipo Holandés O Almería,0.19
15361,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Pepino,Medio Largo O Tipo Francés,0.16
15362,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Pepino,Medio Largo O Tipo Francés,0.03
15363,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Pepino,Medio Largo O Tipo Francés,0.18
15367,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Pimiento,California,1.31
15368,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Pimiento,California,0.34
15369,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Pimiento,California,1.44
15370,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Pimiento,California,1.06
15371,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Pimiento,California,0.32
15372,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Pimiento,California,1.26
15373,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Pimiento,California,0.39
15374,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Pimiento,California,1.43
15375,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Pimiento,California,0.22
15376,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Pimiento,California,0.32
15377,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Pimiento,California,0.24
15378,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Pimiento,California,0.74
15379,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Pimiento,California,0.26
15380,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Pimiento,California,0.77
15381,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Pimiento,Dulce Cónico,1.48
15382,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Pimiento,Dulce Cónico,0.37
15383,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Pimiento,Italiano,1.51
15384,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Pimiento,Italiano,0.8
15385,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Pimiento,Italiano,1.52
15386,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Pimiento,Lamuyo,1.17
15387,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Pimiento,Lamuyo,0.35
15388,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Pimiento,Lamuyo,1.25
15389,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Pimiento,Lamuyo,1.09
15390,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Pimiento,Lamuyo,0.28
15391,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Pimiento,Lamuyo,1.21
15392,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Pimiento,Lamuyo,0.87
15393,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Pimiento,Lamuyo,0.33
15394,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Pimiento,Lamuyo,0.84
15397,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Pimiento,Snack,2.11
15398,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Pimiento,Snack,0.2
15401,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Tomate,Asurcado ,1.43
15402,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Tomate,Asurcado ,0.8
15403,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Tomate,Asurcado ,1.21
15404,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Tomate,Larga Vida,0.59
15405,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Tomate,Larga Vida,0.3
15406,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Tomate,Larga Vida,0.52
15407,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Tomate,Liso,0.82
15408,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Tomate,Liso,0.85
15409,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Tomate,Liso,0.98
15412,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Tomate,Pera,0.78
15413,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Tomate,Pera,0.6
15414,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Tomate,Pera,0.94
15415,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Tomate,Rama,0.68
15416,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Tomate,Rama,0.37
15417,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Tomate,Rama,0.66
15418,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Tomate,Tipo Cherry,1.39
15419,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Tomate,Tipo Cherry,0.39
15420,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Tomate,Tipo Cherry,1.1
15421,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Tomate,Tipo Cherry,0.49
15422,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Tomate,Tipo Cherry,1.15
15423,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Tomate,Tipo Cherry,0.45
15424,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Tomate,Tipo Cherry,1.52
15425,2020-03-30,2020-05-04,Hortalizas,Hortícolas protegidos,Tomate,Tipo Cherry,1.35
15426,2020-03-30,2020-05-04,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Berenjena_Eco,Larga (Eco),1.13
15427,2020-03-30,2020-05-04,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Calabacin_Eco,Verde (Eco),1.23
15428,2020-03-30,2020-05-04,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Judia_Verde_Eco,Plana (Eco),2.58
15429,2020-03-30,2020-05-04,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Pepino_Eco,Tipo Holandés O Almería (Eco),0.94
15430,2020-03-30,2020-05-04,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Pimiento_Eco,California (Eco),1.65
15431,2020-03-30,2020-05-04,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Pimiento_Eco,California (Eco),1.74
15432,2020-03-30,2020-05-04,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Pimiento_Eco,California (Eco),1.21
15433,2020-03-30,2020-05-04,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Pimiento_Eco,Dulce Cónico (Eco),2.1
15434,2020-03-30,2020-05-04,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Pimiento_Eco,Dulce Cónico (Eco),1.58
15435,2020-03-30,2020-05-04,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Tomate_Eco,Asurcado (Eco),1.12
15436,2020-03-30,2020-05-04,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Tomate_Eco,Pera (Eco),1.08
15437,2020-03-30,2020-05-04,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Tomate_Eco,Rama (Eco),1.41
15438,2020-03-30,2020-05-04,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Tomate_Eco,Redondo (Eco),0.55
15439,2020-03-30,2020-05-04,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Tomate_Eco,Tipo Cherry (Eco),2.26
15440,2020-03-30,2020-05-04,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Tomate_Eco,Tipo Cherry (Eco),2.27
15441,2020-03-30,2020-05-04,Hortalizas ecológicas,Hortícolas protegidos ecológicos,Tomate_Eco,Tipo Cherry (Eco),1.54
15466,2020-06-04,2020-12-04,Hortalizas,Hortícolas al aire libre,Esparrago,Verde,1.75
15469,2020-06-04,2020-12-04,Hortalizas,Hortícolas al aire libre,Zanahoria,Nantesa,0.4
15471,2020-06-04,2020-12-04,Hortalizas,Hortícolas protegidos,Berenjena,Larga,0.33
15472,2020-06-04,2020-12-04,Hortalizas,Hortícolas protegidos,Berenjena,Larga,0.07
15473,2020-06-04,2020-12-04,Hortalizas,Hortícolas protegidos,Berenjena,Larga,0.31
15476,2020-06-04,2020-12-04,Hortalizas,Hortícolas protegidos,Berenjena,Rayada,0.84
15477,2020-06-04,2020-12-04,Hortalizas,Hortícolas protegidos,Berenjena,Rayada,0.22
15478,2020-06-04,2020-12-04,Hortalizas,Hortícolas protegidos,Berenjena,Rayada,0.94
15482,2020-06-04,2020-12-04,Hortalizas,Hortícolas protegidos,Calabacin,Verde,0.92
15483,2020-06-04,2020-12-04,Hortalizas,Hortícolas protegidos,Calabacin,Verde,0.4
15484,2020-06-04,2020-12-04,Hortalizas,Hortícolas protegidos,Calabacin,Verde,0.95
15488,2020-06-04,2020-12-04,Hortalizas,Hortícolas protegidos,Judia_Verde,Plana,1.61
15489,2020-06-04,2020-12-04,Hortalizas,Hortícolas protegidos,Judia_Verde,Plana,0.53
15490,2020-06-04,2020-12-04,Hortalizas,Hortícolas protegidos,Judia_Verde,Plana,1.69
15491,2020-06-04,2020-12-04,Hortalizas,Hortícolas protegidos,Judia_Verde,Redonda,1.85
15492,2020-06-04,2020-12-04,Hortalizas,Hortícolas protegidos,Judia_Verde,Redonda,0.46
15493,2020-06-04,2020-12-04,Hortalizas,Hortícolas protegidos,Judia_Verde,Redonda,2.09
15496,2020-06-04,2020-12-04,Hortalizas,Hortícolas protegidos,Pepino,Corto O Tipo Español,0.19
15497,2020-06-04,2020-12-04,Hortalizas,Hortícolas protegidos,Pepino,Corto O Tipo Español,0.13
15498,2020-06-04,2020-12-04,Hortalizas,Hortícolas protegidos,Pepino,Corto O Tipo Español,0.21
15499,2020-06-04,2020-12-04,Hortalizas,Hortícolas protegidos,Pepino,Largo Tipo Holandés O Almería,0.36
15500,2020-06-04,2020-12-04,Hortalizas,Hortícolas protegidos,Pepino,Largo Tipo Holandés O Almería,0.26
15501,2020-06-04,2020-12-04,Hortalizas,Hortícolas protegidos,Pepino,Largo Tipo Holandés O Almería,0.35
15502,2020-06-04,2020-12-04,Hortalizas,Hortícolas protegidos,Pepino,Medio Largo O Tipo Francés,0.15
15503,2020-06-04,2020-12-04,Hortalizas,Hortícolas protegidos,Pepino,Medio Largo O Tipo Francés,0.03
15504,2020-06-04,2020-12-04,Hortalizas,Hortícolas protegidos,Pepino,Medio Largo O Tipo Francés,0.16
15508,2020-06-04,2020-12-04,Hortalizas,Hortícolas protegidos,Pimiento,California,1.94
15509,2020-06-04,2020-12-04,Hortalizas,Hortícolas protegidos,Pimiento,California,0.49
15510,2020-06-04,2020-12-04,Hortalizas,Hortícolas protegidos,Pimiento,California,2.06
15511,2020-06-04,2020-12-04,Hortalizas,Hortícolas protegidos,Pimiento,California,1.63
15512,2020-06-04,2020-12-04,Hortalizas,Hortícolas protegidos,Pimiento,California,0.46
15513,2020-06-04,2020-12-04,Hortalizas,Hortícolas protegidos,Pimiento,California,1.58
15514,2020-06-04,2020-12-04,Hortalizas,Hortícolas protegidos,Pimiento,California,0.45
15515,2020-06-04,2020-12-04,Hortalizas,Hortícolas protegidos,Pimiento,California,1.49
15516,2020-06-04,2020-12-04,Hortalizas,Hortícolas protegidos,Pimiento,California,0.2
15517,2020-06-04,2020-12-04,Hortalizas,Hortícolas protegidos,Pimiento,California,0.34
15518,2020-06-04,2020-12-04,Hortalizas,Hortícolas protegidos,Pimiento,California,0.2
15519,2020-06-04,2020-12-04,Hortalizas,Hortícolas protegidos,Pimiento,California,0.82
15520,2020-06-04,2020-12-04,Hortalizas,Hortícolas protegidos,Pimiento,California,0.33
15521,2020-06-04,2020-12-04,Hortalizas,Hortícolas protegidos,Pimiento,California,0.8
15522,2020-06-04,2020-12-04,Hortalizas,Hortícolas protegidos,Pimiento,Dulce Cónico,1.42
15523,2020-06-04,2020-12-04,Hortalizas,Hortícolas protegidos,Pimiento,Dulce Cónico,0.57
15524,2020-06-04,2020-12-04,Hortalizas,Hortícolas protegidos,Pimiento,Italiano,1.56
15525,2020-06-04,2020-12-04,Hortalizas,Hortícolas protegidos,Pimiento,Italiano,0.97
15526,2020-06-04,2020-12-04,Hortalizas,Hortícolas protegidos,Pimiento,Italiano,1.63
15527,2020-06-04,2020-12-04,Hortalizas,Hortícolas protegidos,Pimiento,Lamuyo,1.58
15528,2020-06-04,2020-12-04,Hortalizas,Hortícolas protegidos,Pimiento,Lamuyo,0.46
15529,2020-06-04,2020-12-04,Hortalizas,Hortícolas protegidos,Pimiento,Lamuyo,1.68
